intExpID,Type,Case,Protocol,total_users,user_no,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,seg_Dur,width,height,resolutions,Clae,Duanmu,Yin,Yu,P1203
29,5g,Driving-10,tcp,1,1,94,174686,369,0,1801,11675,2154,538530,14434,bba,2000,736,414,736x414,0.306,58.324,158031.2,1.869,2.712
29,5g,Driving-10,tcp,1,1,95,176889,598,0,1801,10491,3136,784228,14232,bba,2000,736,414,736x414,0.317,58.319,159832.534,1.868,2.728
29,5g,Driving-10,tcp,1,1,96,181145,2481,0,1801,880,1091,272958,11977,bba,2000,736,414,736x414,0.328,58.314,161633.868,1.868,2.737
29,5g,Driving-10,tcp,1,1,97,184854,1979,0,239,316,313,78323,10269,bba,2000,320,180,320x180,0.304,58.219,160311.564,1.851,2.685
29,5g,Driving-10,tcp,1,1,98,188706,2015,0,239,346,349,87342,8417,bba,2000,320,180,320x180,0.28,58.104,160551.079,1.834,2.658
29,5g,Driving-10,tcp,1,1,99,192068,1201,0,239,351,210,52711,7056,bba,2000,320,180,320x180,0.258,57.991,160790.594,1.818,2.633
29,5g,Driving-10,tcp,1,1,100,195416,1367,0,239,403,275,68904,5709,bba,2000,320,180,320x180,0.236,57.881,161030.109,1.802,2.61
29,5g,Driving-10,tcp,1,1,101,198825,1390,0,239,482,335,83915,4301,bba,2000,320,180,320x180,0.214,57.772,161269.624,1.787,2.584
29,5g,Driving-10,tcp,1,1,102,201420,775,0,239,554,214,53706,3706,bba,2000,320,180,320x180,0.194,57.666,161509.139,1.772,2.565
29,5g,Driving-10,tcp,1,1,103,204099,935,0,239,484,226,56636,3028,bba,2000,320,180,320x180,0.174,57.562,161748.654,1.757,2.548
29,5g,Driving-10,tcp,1,1,104,206409,576,0,239,500,144,36055,2718,bba,2000,320,180,320x180,0.154,57.46,161988.169,1.742,2.531
29,5g,Driving-10,tcp,1,1,105,208713,614,0,239,495,152,38060,2414,bba,2000,320,180,320x180,0.136,57.36,162227.684,1.728,2.516
29,5g,Driving-10,tcp,1,1,106,210466,69,0,239,6059,209,52260,2662,bba,2000,320,180,320x180,0.117,57.261,162467.199,1.714,2.502
29,5g,Driving-10,tcp,1,1,107,212371,180,0,378,6752,607,151933,2758,bba,2000,384,216,384x216,0.103,57.162,162706.714,1.701,2.49
29,5g,Driving-10,tcp,1,1,108,214634,551,0,572,2756,759,189850,2496,bba,2000,512,288,512x288,0.094,57.079,163085.291,1.691,2.497
29,5g,Driving-10,tcp,1,1,109,216497,145,0,572,7497,543,135897,2633,bba,2000,512,288,512x288,0.086,57.007,163657.78,1.681,2.495
29,5g,Driving-10,tcp,1,1,110,218642,436,0,766,2283,497,124449,2489,bba,2000,512,288,512x288,0.081,56.939,164230.269,1.672,2.486
29,5g,Driving-10,tcp,1,1,111,221032,631,0,766,2115,667,166874,2099,bba,2000,512,288,512x288,0.077,56.882,164996.567,1.664,2.487
29,5g,Driving-10,tcp,1,1,112,222892,109,0,766,9183,500,125120,2239,bba,2000,512,288,512x288,0.073,56.826,165762.865,1.656,2.476
29,5g,Driving-10,tcp,1,1,113,224734,90,0,1077,7584,341,85326,2397,bba,2000,640,360,640x360,0.075,56.783,166529.163,1.651,2.488
29,5g,Driving-10,tcp,1,1,114,226722,206,0,1801,3900,401,100433,2410,bba,2000,736,414,736x414,0.086,56.795,167607.085,1.652,2.504
29,5g,Driving-10,tcp,1,1,115,228649,178,0,2422,7705,685,171451,2483,bba,2000,1280,720,1280x720,0.102,56.842,169408.419,1.659,2.528
29,5g,Driving-10,tcp,1,1,116,231022,567,0,3091,4081,1157,289301,2110,bba,2000,1280,720,1280x720,0.118,56.93,171830.786,1.672,2.531
29,5g,Driving-10,tcp,1,1,117,233716,921,583,3091,4898,2255,563996,2000,bba,2000,1280,720,1280x720,0.134,57.157,176671.692,-31.726,2.397
29,5g,Driving-10,tcp,1,1,118,236165,639,448,3091,8006,2558,639551,2000,bba,2000,1280,720,1280x720,0.15,57.347,181107.598,-24.242,2.303
29,5g,Driving-10,tcp,1,1,119,240069,2065,1904,3091,3734,3855,963904,2000,bba,2000,1280,720,1280x720,0.166,57.743,188162.504,-20.544,2.222
29,5g,Driving-10,tcp,1,1,120,242018,112,0,239,5235,293,73293,2052,bba,2000,320,180,320x180,0.15,57.589,184205.628,-21.19,2.188
29,5g,Driving-10,tcp,1,1,1,21,20,0,239,852,8,2132,2000,bba,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
29,5g,Driving-10,tcp,1,1,2,1072,305,0,378,3592,547,136969,4000,bba,2000,384,216,384x216,0.419,47.061,-11520.97,0.309,1.882
29,5g,Driving-10,tcp,1,1,3,2387,544,0,378,2649,720,180164,4686,bba,2000,384,216,384x216,0.477,47.223,857.607,0.332,1.895
29,5g,Driving-10,tcp,1,1,4,3361,224,0,378,6279,703,175814,5713,bba,2000,384,216,384x216,0.509,47.304,1236.184,0.344,1.906
29,5g,Driving-10,tcp,1,1,5,4330,208,0,572,6002,624,156067,6745,bba,2000,512,288,512x288,0.493,47.643,1614.761,0.39,2.03
29,5g,Driving-10,tcp,1,1,6,5770,648,0,766,2463,798,199533,7306,bba,2000,512,288,512x288,0.469,48.089,2187.25,0.452,2.105
29,5g,Driving-10,tcp,1,1,7,6790,242,0,766,5659,684,171197,8286,bba,2000,512,288,512x288,0.495,48.403,2953.548,0.497,2.127
29,5g,Driving-10,tcp,1,1,8,7862,270,0,1077,6204,837,209399,9215,bba,2000,640,360,640x360,0.476,48.935,3719.846,0.57,2.267
29,5g,Driving-10,tcp,1,1,9,8965,314,0,1077,6124,961,240377,10112,bba,2000,640,360,640x360,0.501,49.33,4797.768,0.626,2.329
29,5g,Driving-10,tcp,1,1,10,10030,244,0,1077,7334,894,223707,11048,bba,2000,640,360,640x360,0.537,49.647,5875.69,0.671,2.384
29,5g,Driving-10,tcp,1,1,11,11108,271,0,1801,11706,1586,396552,11970,bba,2000,736,414,736x414,0.465,50.438,6953.612,0.774,2.466
29,5g,Driving-10,tcp,1,1,12,12132,162,0,1801,18383,1489,372270,12947,bba,2000,736,414,736x414,0.469,51.037,8754.946,0.86,2.558
29,5g,Driving-10,tcp,1,1,13,13255,185,0,2422,20171,1865,466471,13825,bba,2000,1280,720,1280x720,0.414,51.914,10556.28,0.98,2.748
29,5g,Driving-10,tcp,1,1,14,14329,227,0,3091,17083,1938,484748,14752,bba,2000,1280,720,1280x720,0.323,53.001,12978.647,1.131,2.833
29,5g,Driving-10,tcp,1,1,15,15919,702,0,3918,7215,2532,633200,15162,bba,2000,1920,1080,1920x1080,0.197,54.338,16070.553,1.317,3.052
29,5g,Driving-10,tcp,1,1,16,18005,1211,0,3918,5661,3428,857008,15076,bba,2000,1920,1080,1920x1080,0.181,55.477,19988.974,1.479,3.106
29,5g,Driving-10,tcp,1,1,17,19213,326,0,3918,27336,4455,1113972,15869,bba,2000,1920,1080,1920x1080,0.216,56.481,23907.395,1.623,3.161
29,5g,Driving-10,tcp,1,1,18,21031,893,0,3918,10993,4908,1227132,16052,bba,2000,1920,1080,1920x1080,0.277,57.374,27825.816,1.75,3.209
29,5g,Driving-10,tcp,1,1,19,23328,1415,0,3918,7460,5278,1319558,15755,bba,2000,1920,1080,1920x1080,0.351,58.173,31744.237,1.864,3.247
29,5g,Driving-10,tcp,1,1,20,25503,1317,0,3918,7778,5122,1280539,15581,bba,2000,1920,1080,1920x1080,0.432,58.891,35662.658,1.967,3.283
29,5g,Driving-10,tcp,1,1,21,27372,928,0,3918,10760,4992,1248161,15712,bba,2000,1920,1080,1920x1080,0.517,59.542,39581.079,2.06,3.34
29,5g,Driving-10,tcp,1,1,22,29208,920,0,3918,12955,5959,1489887,15877,bba,2000,1920,1080,1920x1080,0.602,60.133,43499.5,2.144,3.388
29,5g,Driving-10,tcp,1,1,23,31114,1011,0,3918,10192,5152,1288032,15971,bba,2000,1920,1080,1920x1080,0.686,60.673,47417.921,2.222,3.454
29,5g,Driving-10,tcp,1,1,24,33908,1853,0,3918,5912,5478,1369592,15178,bba,2000,1920,1080,1920x1080,0.769,61.168,51336.342,2.292,3.486
29,5g,Driving-10,tcp,1,1,25,35488,668,0,3918,14889,4972,1243243,15599,bba,2000,1920,1080,1920x1080,0.851,61.623,55254.763,2.357,3.543
29,5g,Driving-10,tcp,1,1,26,37640,1180,0,3918,8208,4842,1210683,15447,bba,2000,1920,1080,1920x1080,0.929,62.044,59173.184,2.417,3.569
29,5g,Driving-10,tcp,1,1,27,39303,688,0,3918,13811,4750,1187748,15785,bba,2000,1920,1080,1920x1080,1.005,62.433,63091.605,2.473,3.595
29,5g,Driving-10,tcp,1,1,28,41398,1110,0,3918,8169,4534,1133573,15690,bba,2000,1920,1080,1920x1080,1.079,62.794,67010.026,2.525,3.614
29,5g,Driving-10,tcp,1,1,29,43607,1218,0,3918,6939,4225,1056475,15482,bba,2000,1920,1080,1920x1080,1.15,63.131,70928.447,2.573,3.637
29,5g,Driving-10,tcp,1,1,30,46143,1548,0,3918,4930,3816,954031,14947,bba,2000,1920,1080,1920x1080,1.219,63.445,74846.868,2.618,3.643
29,5g,Driving-10,tcp,1,1,31,47639,517,0,3918,11489,2970,742523,15451,bba,2000,1920,1080,1920x1080,1.285,63.738,78765.289,2.659,3.662
29,5g,Driving-10,tcp,1,1,32,49326,668,0,3918,10343,3454,863643,15765,bba,2000,1920,1080,1920x1080,1.348,64.014,82683.71,2.699,3.679
29,5g,Driving-10,tcp,1,1,33,51367,1018,0,3918,7935,4039,1009774,15725,bba,2000,1920,1080,1920x1080,1.41,64.272,86602.131,2.736,3.698
29,5g,Driving-10,tcp,1,1,34,52809,409,0,3918,12168,2488,622122,16283,bba,2000,1920,1080,1920x1080,1.469,64.516,90520.552,2.771,3.716
29,5g,Driving-10,tcp,1,1,35,54723,875,0,3918,7368,3223,805915,16370,bba,2000,1920,1080,1920x1080,1.525,64.745,94438.973,2.803,3.731
29,5g,Driving-10,tcp,1,1,36,57280,1284,0,3918,3028,1944,486058,15813,bba,2000,1920,1080,1920x1080,1.58,64.962,98357.394,2.834,3.752
29,5g,Driving-10,tcp,1,1,37,59065,739,0,3918,6121,2262,565512,16029,bba,2000,1920,1080,1920x1080,1.633,65.167,102275.815,2.864,3.771
29,5g,Driving-10,tcp,1,1,38,60728,598,0,3918,6779,2026,506745,16367,bba,2000,1920,1080,1920x1080,1.684,65.362,106194.236,2.891,3.789
29,5g,Driving-10,tcp,1,1,39,62458,645,0,3918,6443,2077,519474,16638,bba,2000,1920,1080,1920x1080,1.733,65.546,110112.657,2.918,3.806
29,5g,Driving-10,tcp,1,1,40,63907,349,0,3918,12036,2100,525084,17189,bba,2000,1920,1080,1920x1080,1.781,65.721,114031.078,2.943,3.824
29,5g,Driving-10,tcp,1,1,41,66813,1754,0,3918,2752,2413,603483,16284,bba,2000,1920,1080,1920x1080,1.827,65.888,117949.499,2.967,3.839
29,5g,Driving-10,tcp,1,1,42,71983,4072,0,3918,1265,2576,644053,13114,bba,2000,1920,1080,1920x1080,1.872,66.046,121867.92,2.989,3.85
29,5g,Driving-10,tcp,1,1,43,74318,932,0,239,304,142,35513,12780,bba,2000,320,180,320x180,1.72,65.849,118428.529,2.925,3.596
29,5g,Driving-10,tcp,1,1,44,77334,1641,0,239,229,188,47067,11764,bba,2000,320,180,320x180,1.582,65.422,118668.044,2.864,3.402
29,5g,Driving-10,tcp,1,1,45,79427,691,0,239,313,108,27108,11672,bba,2000,320,180,320x180,1.454,65.014,118907.559,2.806,3.275
29,5g,Driving-10,tcp,1,1,46,81474,674,0,239,312,105,26359,11626,bba,2000,320,180,320x180,1.337,64.623,119147.074,2.75,3.177
29,5g,Driving-10,tcp,1,1,47,83573,727,0,239,353,128,32152,11527,bba,2000,320,180,320x180,1.228,64.249,119386.589,2.697,3.078
29,5g,Driving-10,tcp,1,1,48,85582,624,0,239,393,122,30725,11519,bba,2000,320,180,320x180,1.127,63.891,119626.104,2.645,2.955
29,5g,Driving-10,tcp,1,1,49,87722,743,0,239,394,146,36678,11380,bba,2000,320,180,320x180,1.033,63.547,119865.619,2.596,2.794
29,5g,Driving-10,tcp,1,1,50,89834,746,0,239,325,121,30369,11268,bba,2000,320,180,320x180,0.945,63.217,120105.134,2.549,2.751
29,5g,Driving-10,tcp,1,1,51,91613,412,0,239,444,91,22886,11490,bba,2000,320,180,320x180,0.863,62.9,120344.649,2.504,2.652
29,5g,Driving-10,tcp,1,1,52,93324,340,0,239,474,80,20174,11779,bba,2000,320,180,320x180,0.786,62.595,120584.164,2.46,2.621
29,5g,Driving-10,tcp,1,1,53,96487,1700,0,239,361,307,76817,10617,bba,2000,320,180,320x180,0.714,62.302,120823.679,2.419,2.579
29,5g,Driving-10,tcp,1,1,54,99293,1459,0,239,551,402,100640,9811,bba,2000,320,180,320x180,0.646,62.019,121063.194,2.378,2.559
29,5g,Driving-10,tcp,1,1,55,100761,214,0,239,4774,510,127725,10343,bba,2000,320,180,320x180,0.582,61.747,121302.709,2.339,2.532
29,5g,Driving-10,tcp,1,1,56,102355,353,0,378,5256,927,231925,10750,bba,2000,384,216,384x216,0.53,61.455,121542.224,2.304,2.518
29,5g,Driving-10,tcp,1,1,57,103913,287,0,378,4829,693,173273,11192,bba,2000,384,216,384x216,0.48,61.218,121920.801,2.27,2.486
29,5g,Driving-10,tcp,1,1,58,105387,219,0,378,4196,459,114880,11718,bba,2000,384,216,384x216,0.433,60.99,122299.378,2.238,2.47
29,5g,Driving-10,tcp,1,1,59,106864,220,0,572,5628,619,154781,12242,bba,2000,512,288,512x288,0.398,60.757,122677.955,2.21,2.473
29,5g,Driving-10,tcp,1,1,60,108287,146,0,766,4922,359,89844,12819,bba,2000,512,288,512x288,0.374,60.559,123250.444,2.186,2.475
29,5g,Driving-10,tcp,1,1,61,109988,355,0,1077,6818,1210,302593,13118,bba,2000,640,360,640x360,0.363,60.413,124016.742,2.167,2.5
29,5g,Driving-10,tcp,1,1,62,111770,471,0,1077,5461,1286,321542,13337,bba,2000,640,360,640x360,0.353,60.29,125094.664,2.15,2.517
29,5g,Driving-10,tcp,1,1,63,113387,256,0,1077,6126,784,196041,13720,bba,2000,640,360,640x360,0.344,60.171,126172.586,2.133,2.538
29,5g,Driving-10,tcp,1,1,64,114974,247,0,1077,7081,874,218635,14134,bba,2000,640,360,640x360,0.335,60.056,127250.508,2.116,2.558
29,5g,Driving-10,tcp,1,1,65,116402,75,0,1801,47988,1799,449896,14706,bba,2000,736,414,736x414,0.349,60.027,128328.43,2.112,2.602
29,5g,Driving-10,tcp,1,1,66,118316,556,0,2422,6045,1680,420149,14792,bba,2000,1280,720,1280x720,0.374,60.059,130129.764,2.116,2.643
29,5g,Driving-10,tcp,1,1,67,120231,460,0,2422,5708,1312,328247,14878,bba,2000,1280,720,1280x720,0.398,60.091,132552.131,2.121,2.698
29,5g,Driving-10,tcp,1,1,68,122041,368,0,2422,5581,1026,256729,15068,bba,2000,1280,720,1280x720,0.422,60.122,134974.498,2.125,2.73
29,5g,Driving-10,tcp,1,1,69,123854,381,0,2422,4547,866,216576,15256,bba,2000,1280,720,1280x720,0.446,60.152,137396.865,2.13,2.766
29,5g,Driving-10,tcp,1,1,70,128536,3164,0,2422,1564,2475,618957,12574,bba,2000,1280,720,1280x720,0.469,60.181,139819.232,2.134,2.793
29,5g,Driving-10,tcp,1,1,71,129997,77,0,239,5408,208,52056,13113,bba,2000,320,180,320x180,0.428,60.062,137875.895,2.107,2.745
29,5g,Driving-10,tcp,1,1,72,131520,79,0,378,6534,258,64530,13591,bba,2000,384,216,384x216,0.394,59.87,138115.41,2.083,2.711
29,5g,Driving-10,tcp,1,1,73,133084,168,0,572,5647,474,118607,14027,bba,2000,512,288,512x288,0.37,59.705,138493.987,2.062,2.695
29,5g,Driving-10,tcp,1,1,74,134689,200,0,766,3906,390,97652,14422,bba,2000,512,288,512x288,0.353,59.565,139066.476,2.045,2.679
29,5g,Driving-10,tcp,1,1,75,136104,25,0,1077,1798,22,5621,15008,bba,2000,640,360,640x360,0.347,59.463,139832.774,2.032,2.656
29,5g,Driving-10,tcp,1,1,76,137985,445,0,1801,9185,2043,510926,15127,bba,2000,736,414,736x414,0.359,59.445,140910.696,2.029,2.662
28,5g,Driving-9,tcp,1,1,1,107,105,0,239,162,8,2132,2000,bba,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
28,5g,Driving-9,tcp,1,1,2,2875,1671,0,378,655,547,136969,4000,bba,2000,384,216,384x216,0.419,47.061,-11520.97,0.309,1.882
28,5g,Driving-9,tcp,1,1,3,6913,3010,38,378,478,720,180164,2000,bba,2000,384,216,384x216,0.477,47.76,971.607,-23.418,1.827
28,5g,Driving-9,tcp,1,1,4,10182,2231,1269,239,387,432,108123,2000,bba,2000,320,180,320x180,0.447,59.368,4879.06,-19.814,1.69
28,5g,Driving-9,tcp,1,1,5,12795,1442,612,239,375,270,67720,2000,bba,2000,320,180,320x180,0.436,60.248,6840.575,-19.812,1.63
28,5g,Driving-9,tcp,1,1,6,14992,1177,197,239,423,249,62348,2000,bba,2000,320,180,320x180,0.43,51.469,3864.09,-20.015,1.609
28,5g,Driving-9,tcp,1,1,7,17039,1055,46,239,403,212,53248,2000,bba,2000,320,180,320x180,0.428,47.996,2405.605,-20.943,1.583
28,5g,Driving-9,tcp,1,1,8,19335,1287,295,239,286,184,46171,2000,bba,2000,320,180,320x180,0.427,48.193,2939.12,-20.71,1.553
28,5g,Driving-9,tcp,1,1,9,21261,980,0,239,459,225,56343,2074,bba,2000,320,180,320x180,0.426,47.837,3040.635,-21.029,1.559
28,5g,Driving-9,tcp,1,1,10,23541,1302,205,239,284,185,46325,2000,bba,2000,320,180,320x180,0.426,47.412,3010.15,-21.895,1.528
28,5g,Driving-9,tcp,1,1,11,25412,891,0,239,493,220,55018,2129,bba,2000,320,180,320x180,0.427,47.334,3249.665,-22.14,1.532
28,5g,Driving-9,tcp,1,1,12,27104,710,0,239,587,208,52119,2437,bba,2000,320,180,320x180,0.427,46.736,2874.18,0.263,1.535
28,5g,Driving-9,tcp,1,1,13,28858,788,0,239,460,181,45321,2683,bba,2000,320,180,320x180,0.428,46.724,3113.695,0.261,1.537
28,5g,Driving-9,tcp,1,1,14,30585,757,0,239,333,126,31597,2957,bba,2000,320,180,320x180,0.429,46.713,3353.21,0.259,1.539
28,5g,Driving-9,tcp,1,1,15,31511,66,0,239,4121,136,34006,4031,bba,2000,320,180,320x180,0.429,46.704,3592.725,0.258,1.541
28,5g,Driving-9,tcp,1,1,16,32659,275,0,378,2672,367,91863,4884,bba,2000,384,216,384x216,0.428,46.756,3832.24,0.266,1.543
28,5g,Driving-9,tcp,1,1,17,33715,170,0,378,4894,416,104011,5828,bba,2000,384,216,384x216,0.429,46.803,4210.817,0.272,1.544
28,5g,Driving-9,tcp,1,1,18,34823,242,0,572,5541,670,167627,6720,bba,2000,512,288,512x288,0.403,46.929,4589.394,0.289,1.564
28,5g,Driving-9,tcp,1,1,19,36030,286,0,766,6607,944,236216,7513,bba,2000,512,288,512x288,0.36,47.111,5161.883,0.314,1.582
28,5g,Driving-9,tcp,1,1,20,37215,292,0,766,5884,859,214790,8329,bba,2000,512,288,512x288,0.344,47.269,5928.181,0.337,1.608
28,5g,Driving-9,tcp,1,1,21,38482,343,0,766,5419,929,232352,9063,bba,2000,512,288,512x288,0.339,47.412,6694.479,0.357,1.632
28,5g,Driving-9,tcp,1,1,22,39782,383,0,766,6888,1319,329785,9763,bba,2000,512,288,512x288,0.341,47.543,7460.777,0.376,1.657
28,5g,Driving-9,tcp,1,1,23,41009,297,0,766,7555,1121,280499,10537,bba,2000,512,288,512x288,0.346,47.662,8227.075,0.393,1.665
28,5g,Driving-9,tcp,1,1,24,42521,537,0,766,3980,1068,267199,11025,bba,2000,512,288,512x288,0.353,47.771,8993.373,0.408,1.671
28,5g,Driving-9,tcp,1,1,25,43577,109,0,766,17506,954,238528,11970,bba,2000,512,288,512x288,0.361,47.871,9759.671,0.423,1.676
28,5g,Driving-9,tcp,1,1,26,44740,208,0,1077,12761,1327,331805,12807,bba,2000,640,360,640x360,0.349,48.065,10525.969,0.448,1.703
28,5g,Driving-9,tcp,1,1,27,46140,427,0,1801,10206,2179,544785,13407,bba,2000,736,414,736x414,0.254,48.469,11603.891,0.498,1.739
28,5g,Driving-9,tcp,1,1,28,47301,176,0,1801,24261,2135,533761,14247,bba,2000,736,414,736x414,0.208,48.795,13405.225,0.544,1.768
28,5g,Driving-9,tcp,1,1,29,49459,614,0,2422,8507,2611,652986,14090,bba,2000,1280,720,1280x720,0.113,49.28,15206.559,0.609,1.796
28,5g,Driving-9,tcp,1,1,30,51344,858,0,2422,5486,2353,588459,14205,bba,2000,1280,720,1280x720,0.063,49.703,17628.926,0.67,1.851
28,5g,Driving-9,tcp,1,1,31,52898,537,0,2422,6571,1764,441121,14651,bba,2000,1280,720,1280x720,0.037,50.099,20051.293,0.726,1.88
28,5g,Driving-9,tcp,1,1,32,54579,652,0,2422,6499,2118,529688,14970,bba,2000,1280,720,1280x720,0.027,50.47,22473.66,0.779,1.964
28,5g,Driving-9,tcp,1,1,33,56429,825,0,2422,6218,2565,641296,15121,bba,2000,1280,720,1280x720,0.028,50.818,24896.027,0.829,1.987
28,5g,Driving-9,tcp,1,1,34,57966,489,0,2422,5582,1364,341237,15584,bba,2000,1280,720,1280x720,0.036,51.146,27318.394,0.876,2.113
28,5g,Driving-9,tcp,1,1,35,59418,407,0,2422,9893,2013,503338,16133,bba,2000,1280,720,1280x720,0.049,51.456,29740.761,0.92,2.164
28,5g,Driving-9,tcp,1,1,36,60667,205,0,2422,11679,1197,299282,16884,bba,2000,1280,720,1280x720,0.066,51.748,32163.128,0.962,2.178
28,5g,Driving-9,tcp,1,1,37,62105,364,0,3091,10369,1887,471811,17447,bba,2000,1280,720,1280x720,0.055,52.179,34585.495,1.019,2.189
28,5g,Driving-9,tcp,1,1,38,63457,264,0,3091,12435,1641,410358,18096,bba,2000,1280,720,1280x720,0.054,52.561,37677.401,1.074,2.208
28,5g,Driving-9,tcp,1,1,39,65107,550,0,3091,6258,1721,430293,18447,bba,2000,1280,720,1280x720,0.061,52.923,40769.307,1.126,2.219
28,5g,Driving-9,tcp,1,1,40,66669,466,0,3091,7227,1684,421011,18885,bba,2000,1280,720,1280x720,0.072,53.267,43861.213,1.175,2.229
28,5g,Driving-9,tcp,1,1,41,68194,389,0,3091,10182,1980,495145,19361,bba,2000,1280,720,1280x720,0.089,53.594,46953.119,1.222,2.254
28,5g,Driving-9,tcp,1,1,42,69580,288,0,3091,14011,2017,504422,19976,bba,2000,1280,720,1280x720,0.108,53.906,50045.025,1.266,2.278
28,5g,Driving-9,tcp,1,1,43,71072,353,0,3091,12396,2187,546986,20484,bba,2000,1280,720,1280x720,0.13,54.203,53136.931,1.309,2.291
28,5g,Driving-9,tcp,1,1,44,72689,476,0,3091,9393,2235,558901,20868,bba,2000,1280,720,1280x720,0.154,54.487,56228.837,1.349,2.299
28,5g,Driving-9,tcp,1,1,45,74241,416,0,3091,8065,1677,419398,21316,bba,2000,1280,720,1280x720,0.179,54.758,59320.743,1.388,2.305
28,5g,Driving-9,tcp,1,1,46,75577,155,0,3091,23253,1802,450535,21981,bba,2000,1280,720,1280x720,0.206,55.017,62412.649,1.425,2.314
28,5g,Driving-9,tcp,1,1,47,77404,649,0,3918,7859,2550,637582,22155,bba,2000,1920,1080,1920x1080,0.209,55.422,65504.555,1.478,2.32
28,5g,Driving-9,tcp,1,1,48,79617,1049,0,3918,4849,2543,635854,21943,bba,2000,1920,1080,1920x1080,0.218,55.778,69422.976,1.529,2.326
28,5g,Driving-9,tcp,1,1,49,81304,502,0,3918,12530,3145,786277,22256,bba,2000,1920,1080,1920x1080,0.231,56.12,73341.397,1.578,2.333
28,5g,Driving-9,tcp,1,1,50,83656,1167,0,3918,5351,3122,780593,21904,bba,2000,1920,1080,1920x1080,0.247,56.447,77259.818,1.624,2.339
28,5g,Driving-9,tcp,1,1,51,85360,513,0,3918,7091,1818,454743,22200,bba,2000,1920,1080,1920x1080,0.266,56.762,81178.239,1.669,2.356
28,5g,Driving-9,tcp,1,1,52,86767,176,0,3918,11240,989,247293,22793,bba,2000,1920,1080,1920x1080,0.287,57.065,85096.66,1.713,2.366
28,5g,Driving-9,tcp,1,1,53,89544,1516,0,4375,6333,4800,1200140,22017,bba,2000,1920,1080,1920x1080,0.298,57.421,89015.081,1.763,2.389
28,5g,Driving-9,tcp,1,1,54,91737,965,0,4375,13024,6284,1571135,21824,bba,2000,1920,1080,1920x1080,0.312,57.759,93390.1,1.811,2.407
28,5g,Driving-9,tcp,1,1,55,95281,2325,0,4375,6537,7599,1899904,20281,bba,2000,1920,1080,1920x1080,0.33,58.085,97765.119,1.858,2.413
28,5g,Driving-9,tcp,1,1,56,97079,549,0,239,2085,572,143125,20484,bba,2000,320,180,320x180,0.288,58.101,93869.13,1.829,2.353
28,5g,Driving-9,tcp,1,1,57,98798,472,0,239,1932,456,114043,20765,bba,2000,320,180,320x180,0.249,57.906,94108.645,1.801,2.32
28,5g,Driving-9,tcp,1,1,58,100207,119,0,239,4598,273,68404,21357,bba,2000,320,180,320x180,0.212,57.717,94348.16,1.774,2.3
28,5g,Driving-9,tcp,1,1,59,101625,158,0,378,5399,426,106641,21939,bba,2000,384,216,384x216,0.183,57.521,94587.675,1.75,2.275
28,5g,Driving-9,tcp,1,1,60,103014,112,0,572,4813,269,67383,22550,bba,2000,512,288,512x288,0.165,57.36,94966.252,1.731,2.263
28,5g,Driving-9,tcp,1,1,61,104563,243,0,766,7083,860,215159,23002,bba,2000,512,288,512x288,0.155,57.229,95538.741,1.715,2.238
28,5g,Driving-9,tcp,1,1,62,106306,364,0,1077,7066,1286,321542,23259,bba,2000,640,360,640x360,0.157,57.144,96305.039,1.705,2.24
27,5g,Driving-8,tcp,1,1,1,47,40,0,239,426,8,2132,2000,bba,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
27,5g,Driving-8,tcp,1,1,2,2797,240,0,378,4565,547,136969,4000,bba,2000,384,216,384x216,0.419,47.061,-11520.97,0.309,1.882
27,5g,Driving-8,tcp,1,1,3,4154,310,0,572,6813,1056,264029,4644,bba,2000,512,288,512x288,0.427,47.695,857.607,0.397,2.155
27,5g,Driving-8,tcp,1,1,4,5203,260,0,572,8161,1060,265236,5596,bba,2000,512,288,512x288,0.492,48.002,1430.096,0.441,2.212
27,5g,Driving-8,tcp,1,1,5,6191,162,0,572,7707,624,156067,6608,bba,2000,512,288,512x288,0.541,48.186,2002.585,0.467,2.201
27,5g,Driving-8,tcp,1,1,6,7306,217,0,766,7356,798,199533,7494,bba,2000,512,288,512x288,0.559,48.542,2575.074,0.517,2.229
27,5g,Driving-8,tcp,1,1,7,8294,228,0,1077,8583,978,244633,8506,bba,2000,640,360,640x360,0.529,49.127,3341.372,0.597,2.383
27,5g,Driving-8,tcp,1,1,8,9563,319,0,1801,8606,1372,343203,9238,bba,2000,736,414,736x414,0.381,50.252,4419.294,0.748,2.538
27,5g,Driving-8,tcp,1,1,9,10795,280,0,1801,11391,1594,398693,10007,bba,2000,736,414,736x414,0.399,51.072,6220.628,0.865,2.654
27,5g,Driving-8,tcp,1,1,10,11961,371,0,1801,8231,1526,381730,10842,bba,2000,736,414,736x414,0.457,51.727,8021.962,0.958,2.718
27,5g,Driving-8,tcp,1,1,11,13672,356,0,1801,8911,1586,396552,11131,bba,2000,736,414,736x414,0.524,52.264,9823.296,1.035,2.765
27,5g,Driving-8,tcp,1,1,12,14929,325,0,1801,9163,1489,372270,11874,bba,2000,736,414,736x414,0.594,52.711,11624.63,1.099,2.802
